id_ticket,id_producto,cantidad,precio_unitario,nombre,categoria,subcategoria,fecha,id_tienda,id_cliente,venta_total,mes,dia_semana
TICKET_009549,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-02-12,TOSTAO_04,CUST_01097,3500,February,Monday
TICKET_009550,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-12-21,TOSTAO_01,CUST_02436,2500,December,Saturday
TICKET_009550,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-12-21,TOSTAO_01,CUST_02436,7500,December,Saturday
TICKET_009550,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-12-21,TOSTAO_01,CUST_02436,6500,December,Saturday
TICKET_009551,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-01-13,TOSTAO_20,CUST_00250,6500,January,Saturday
TICKET_009552,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-05-28,TOSTAO_06,CUST_02442,3200,May,Tuesday
TICKET_009553,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-05-27,TOSTAO_08,CUST_02031,4500,May,Monday
TICKET_009554,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-04-27,TOSTAO_16,CUST_00019,3500,April,Saturday
TICKET_009554,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-04-27,TOSTAO_16,CUST_00019,2800,April,Saturday
TICKET_009554,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-04-27,TOSTAO_16,CUST_00019,5000,April,Saturday
TICKET_009554,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-04-27,TOSTAO_16,CUST_00019,3000,April,Saturday
TICKET_009555,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-10-02,TOSTAO_01,CUST_01574,3000,October,Wednesday
TICKET_009556,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-03-18,TOSTAO_12,CUST_00894,5000,March,Monday
TICKET_009556,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-03-18,TOSTAO_12,CUST_00894,3200,March,Monday
TICKET_009557,PROD_002,2,3500,Café con Leche,Bebidas,Calientes,2024-12-17,TOSTAO_05,CUST_01016,7000,December,Tuesday
TICKET_009557,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-17,TOSTAO_05,CUST_01016,2800,December,Tuesday
TICKET_009557,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-12-17,TOSTAO_05,CUST_01016,3200,December,Tuesday
TICKET_009558,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-07-08,TOSTAO_13,CUST_00985,3500,July,Monday
TICKET_009558,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-07-08,TOSTAO_13,CUST_00985,2800,July,Monday
TICKET_009558,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-07-08,TOSTAO_13,CUST_00985,4500,July,Monday
TICKET_009558,PROD_004,1,4800,Mocaccino,Bebidas,Calientes,2024-07-08,TOSTAO_13,CUST_00985,4800,July,Monday
TICKET_009559,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-04-21,TOSTAO_01,CUST_01524,3500,April,Sunday
TICKET_009560,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-03-15,TOSTAO_07,CUST_00053,4500,March,Friday
TICKET_009560,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-03-15,TOSTAO_07,CUST_00053,3500,March,Friday
TICKET_009561,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-07-10,TOSTAO_03,CUST_02163,2500,July,Wednesday
TICKET_009562,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-07-24,TOSTAO_03,CUST_00523,3500,July,Wednesday
TICKET_009562,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-07-24,TOSTAO_03,CUST_00523,5000,July,Wednesday
TICKET_009562,PROD_004,1,4800,Mocaccino,Bebidas,Calientes,2024-07-24,TOSTAO_03,CUST_00523,4800,July,Wednesday
TICKET_009563,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-09-12,TOSTAO_07,CUST_00217,4500,September,Thursday
TICKET_009563,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-09-12,TOSTAO_07,CUST_00217,3500,September,Thursday
TICKET_009564,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-06-30,TOSTAO_16,CUST_00658,2500,June,Sunday
TICKET_009564,PROD_032,1,2500,Dona,Alimentos,Panadería Dulce,2024-06-30,TOSTAO_16,CUST_00658,2500,June,Sunday
TICKET_009565,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-02-29,TOSTAO_17,CUST_00552,3500,February,Thursday
TICKET_009566,PROD_010,1,3500,Avena,Bebidas,Frías,2024-06-22,TOSTAO_14,CUST_01576,3500,June,Saturday
TICKET_009567,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-12-29,TOSTAO_09,CUST_00250,5000,December,Sunday
TICKET_009567,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-12-29,TOSTAO_09,CUST_00250,2800,December,Sunday
TICKET_009568,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-11-07,TOSTAO_07,CUST_01426,3200,November,Thursday
TICKET_009568,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-11-07,TOSTAO_07,CUST_01426,3000,November,Thursday
TICKET_009568,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-11-07,TOSTAO_07,CUST_01426,2000,November,Thursday
TICKET_009568,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-11-07,TOSTAO_07,CUST_01426,6500,November,Thursday
TICKET_009569,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-07-06,TOSTAO_07,CUST_00178,2800,July,Saturday
TICKET_009570,PROD_014,1,3800,Yogurt,Bebidas,Frías,2024-12-29,TOSTAO_07,CUST_01582,3800,December,Sunday
TICKET_009571,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-10-04,TOSTAO_08,CUST_00035,3200,October,Friday
TICKET_009571,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-10-04,TOSTAO_08,CUST_00035,3000,October,Friday
TICKET_009571,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-10-04,TOSTAO_08,CUST_00035,4500,October,Friday
TICKET_009572,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-10-05,TOSTAO_01,CUST_00608,2500,October,Saturday
TICKET_009573,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-10-12,TOSTAO_01,CUST_01232,3200,October,Saturday
TICKET_009573,PROD_005,1,4000,Chocolate,Bebidas,Calientes,2024-10-12,TOSTAO_01,CUST_01232,4000,October,Saturday
TICKET_009574,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-10-07,TOSTAO_20,CUST_00230,3200,October,Monday
TICKET_009574,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-10-07,TOSTAO_20,CUST_00230,6500,October,Monday
TICKET_009575,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-07-21,TOSTAO_20,CUST_01668,3500,July,Sunday
TICKET_009575,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-07-21,TOSTAO_20,CUST_01668,5000,July,Sunday
TICKET_009575,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-07-21,TOSTAO_20,CUST_01668,6500,July,Sunday
TICKET_009576,PROD_010,1,3500,Avena,Bebidas,Frías,2024-06-26,TOSTAO_02,CUST_00786,3500,June,Wednesday
TICKET_009576,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-06-26,TOSTAO_02,CUST_00786,4500,June,Wednesday
TICKET_009577,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-03-06,TOSTAO_09,CUST_00712,3500,March,Wednesday
TICKET_009578,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-11-28,TOSTAO_19,CUST_02293,4500,November,Thursday
TICKET_009578,PROD_023,2,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-11-28,TOSTAO_19,CUST_02293,7000,November,Thursday
TICKET_009579,PROD_010,1,3500,Avena,Bebidas,Frías,2024-10-01,TOSTAO_12,CUST_01899,3500,October,Tuesday
TICKET_009579,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-10-01,TOSTAO_12,CUST_01899,2500,October,Tuesday
TICKET_009580,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-01-04,TOSTAO_05,CUST_00896,3500,January,Thursday
TICKET_009580,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-01-04,TOSTAO_05,CUST_00896,2800,January,Thursday
TICKET_009580,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-01-04,TOSTAO_05,CUST_00896,3200,January,Thursday
TICKET_009580,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-01-04,TOSTAO_05,CUST_00896,2800,January,Thursday
TICKET_009581,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-08-08,TOSTAO_07,CUST_01086,4500,August,Thursday
TICKET_009581,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-08-08,TOSTAO_07,CUST_01086,3000,August,Thursday
TICKET_009582,PROD_033,1,1500,Chocolatina,Alimentos,Panadería Dulce,2024-03-13,TOSTAO_03,CUST_01966,1500,March,Wednesday
TICKET_009583,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-10-16,TOSTAO_18,CUST_02058,3500,October,Wednesday
TICKET_009583,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-10-16,TOSTAO_18,CUST_02058,3200,October,Wednesday
TICKET_009584,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-07-05,TOSTAO_01,CUST_00133,3000,July,Friday
TICKET_009584,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-07-05,TOSTAO_01,CUST_00133,3000,July,Friday
TICKET_009584,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-07-05,TOSTAO_01,CUST_00133,2800,July,Friday
TICKET_009585,PROD_033,1,1500,Chocolatina,Alimentos,Panadería Dulce,2024-05-22,TOSTAO_17,CUST_01975,1500,May,Wednesday
TICKET_009586,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-10-29,TOSTAO_07,CUST_02115,3200,October,Tuesday
TICKET_009587,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-06-08,TOSTAO_09,CUST_02228,4500,June,Saturday
TICKET_009587,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-06-08,TOSTAO_09,CUST_02228,4500,June,Saturday
TICKET_009588,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-01-16,TOSTAO_17,CUST_00138,2800,January,Tuesday
TICKET_009589,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-12-13,TOSTAO_08,CUST_01152,2500,December,Friday
TICKET_009590,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-07-28,TOSTAO_10,CUST_02409,3500,July,Sunday
TICKET_009591,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-12-16,TOSTAO_08,CUST_00174,3500,December,Monday
TICKET_009591,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-16,TOSTAO_08,CUST_00174,2800,December,Monday
TICKET_009592,PROD_014,1,3800,Yogurt,Bebidas,Frías,2024-12-19,TOSTAO_11,CUST_00791,3800,December,Thursday
TICKET_009593,PROD_010,1,3500,Avena,Bebidas,Frías,2024-07-21,TOSTAO_14,CUST_00144,3500,July,Sunday
TICKET_009593,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-07-21,TOSTAO_14,CUST_00144,2500,July,Sunday
TICKET_009593,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-07-21,TOSTAO_14,CUST_00144,3500,July,Sunday
TICKET_009594,PROD_010,1,3500,Avena,Bebidas,Frías,2024-09-27,TOSTAO_15,CUST_00526,3500,September,Friday
TICKET_009595,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-06,TOSTAO_18,CUST_00074,4500,December,Friday
TICKET_009596,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-06-26,TOSTAO_19,CUST_02194,3000,June,Wednesday
TICKET_009596,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-06-26,TOSTAO_19,CUST_02194,3200,June,Wednesday
TICKET_009597,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-03-18,TOSTAO_01,CUST_01128,3000,March,Monday
TICKET_009598,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-10-26,TOSTAO_06,CUST_01952,5000,October,Saturday
TICKET_009599,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-12-19,TOSTAO_10,CUST_01400,3500,December,Thursday
TICKET_009599,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-12-19,TOSTAO_10,CUST_01400,2000,December,Thursday
TICKET_009600,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-05-22,TOSTAO_04,CUST_02423,3000,May,Wednesday
TICKET_009601,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-04-28,TOSTAO_08,CUST_01040,4500,April,Sunday
TICKET_009601,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-04-28,TOSTAO_08,CUST_01040,3500,April,Sunday
TICKET_009602,PROD_027,1,2500,Corazón de Hojaldre,Alimentos,Panadería Dulce,2024-03-13,TOSTAO_11,CUST_01123,2500,March,Wednesday
TICKET_009603,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-02-02,TOSTAO_01,CUST_00356,3500,February,Friday
TICKET_009604,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-11-23,TOSTAO_18,CUST_01569,7500,November,Saturday
TICKET_009605,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-06-28,TOSTAO_11,CUST_01159,5000,June,Friday
TICKET_009605,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-06-28,TOSTAO_11,CUST_01159,3500,June,Friday
TICKET_009605,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-06-28,TOSTAO_11,CUST_01159,3500,June,Friday
TICKET_009606,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-05-30,TOSTAO_04,CUST_01336,6500,May,Thursday
TICKET_009607,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-09-13,TOSTAO_03,CUST_01452,4500,September,Friday
TICKET_009607,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-09-13,TOSTAO_03,CUST_01452,2800,September,Friday
TICKET_009608,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-07-20,TOSTAO_02,CUST_01064,2800,July,Saturday
TICKET_009609,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-03-23,TOSTAO_06,CUST_01471,4500,March,Saturday
TICKET_009609,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-03-23,TOSTAO_06,CUST_01471,3500,March,Saturday
TICKET_009609,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-03-23,TOSTAO_06,CUST_01471,2800,March,Saturday
TICKET_009609,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-03-23,TOSTAO_06,CUST_01471,3000,March,Saturday
TICKET_009610,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-25,TOSTAO_13,CUST_02288,4500,December,Wednesday
TICKET_009610,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-12-25,TOSTAO_13,CUST_02288,3500,December,Wednesday
TICKET_009610,PROD_014,1,3800,Yogurt,Bebidas,Frías,2024-12-25,TOSTAO_13,CUST_02288,3800,December,Wednesday
TICKET_009611,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-01-07,TOSTAO_11,CUST_01649,3500,January,Sunday
TICKET_009612,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-07-13,TOSTAO_03,CUST_02452,3200,July,Saturday
TICKET_009612,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-07-13,TOSTAO_03,CUST_02452,6500,July,Saturday
TICKET_009613,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-01,TOSTAO_02,CUST_02063,3500,November,Friday
TICKET_009613,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-11-01,TOSTAO_02,CUST_02063,2500,November,Friday
TICKET_009614,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-10-20,TOSTAO_11,CUST_00860,2500,October,Sunday
TICKET_009615,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-01-24,TOSTAO_20,CUST_02110,3500,January,Wednesday
TICKET_009616,PROD_033,1,1500,Chocolatina,Alimentos,Panadería Dulce,2024-11-22,TOSTAO_11,CUST_00015,1500,November,Friday
TICKET_009617,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-11-03,TOSTAO_10,CUST_02426,3000,November,Sunday
TICKET_009618,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-02-27,TOSTAO_17,CUST_00945,2500,February,Tuesday
TICKET_009618,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-02-27,TOSTAO_17,CUST_00945,2000,February,Tuesday
TICKET_009619,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-12-26,TOSTAO_14,CUST_02226,3500,December,Thursday
TICKET_009619,PROD_010,1,3500,Avena,Bebidas,Frías,2024-12-26,TOSTAO_14,CUST_02226,3500,December,Thursday
TICKET_009620,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-04-10,TOSTAO_19,CUST_00921,3200,April,Wednesday
TICKET_009620,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-04-10,TOSTAO_19,CUST_00921,3000,April,Wednesday
TICKET_009620,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-04-10,TOSTAO_19,CUST_00921,3500,April,Wednesday
TICKET_009621,PROD_010,1,3500,Avena,Bebidas,Frías,2024-05-18,TOSTAO_06,CUST_01537,3500,May,Saturday
TICKET_009621,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-05-18,TOSTAO_06,CUST_01537,2500,May,Saturday
TICKET_009622,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-09-12,TOSTAO_07,CUST_02195,3200,September,Thursday
TICKET_009622,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-09-12,TOSTAO_07,CUST_02195,6500,September,Thursday
TICKET_009622,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-09-12,TOSTAO_07,CUST_02195,3500,September,Thursday
TICKET_009623,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-09-16,TOSTAO_03,CUST_00101,3500,September,Monday
TICKET_009623,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-09-16,TOSTAO_03,CUST_00101,3200,September,Monday
TICKET_009624,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-07-16,TOSTAO_12,CUST_01284,5000,July,Tuesday
TICKET_009625,PROD_010,1,3500,Avena,Bebidas,Frías,2024-06-09,TOSTAO_19,CUST_01152,3500,June,Sunday
TICKET_009625,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-06-09,TOSTAO_19,CUST_01152,2500,June,Sunday
TICKET_009626,PROD_032,1,2500,Dona,Alimentos,Panadería Dulce,2024-01-23,TOSTAO_12,CUST_01967,2500,January,Tuesday
TICKET_009627,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-11-27,TOSTAO_17,CUST_00931,3500,November,Wednesday
TICKET_009628,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-01-04,TOSTAO_15,CUST_00646,3500,January,Thursday
TICKET_009628,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-01-04,TOSTAO_15,CUST_00646,6500,January,Thursday
TICKET_009628,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-01-04,TOSTAO_15,CUST_00646,2800,January,Thursday
TICKET_009629,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-04,TOSTAO_10,CUST_00404,2500,November,Monday
TICKET_009629,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-11-04,TOSTAO_10,CUST_00404,2800,November,Monday
TICKET_009629,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-11-04,TOSTAO_10,CUST_00404,6500,November,Monday
TICKET_009630,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-03-04,TOSTAO_04,CUST_01956,2500,March,Monday
TICKET_009630,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-03-04,TOSTAO_04,CUST_01956,3500,March,Monday
TICKET_009631,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-14,TOSTAO_18,CUST_01749,4500,February,Wednesday
TICKET_009631,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-02-14,TOSTAO_18,CUST_01749,3500,February,Wednesday
TICKET_009632,PROD_011,1,2500,Agua Manantial,Bebidas,Frías,2024-12-02,TOSTAO_12,CUST_00642,2500,December,Monday
TICKET_009633,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-02-03,TOSTAO_02,CUST_02155,5000,February,Saturday
TICKET_009633,PROD_033,1,1500,Chocolatina,Alimentos,Panadería Dulce,2024-02-03,TOSTAO_02,CUST_02155,1500,February,Saturday
TICKET_009633,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-02-03,TOSTAO_02,CUST_02155,3000,February,Saturday
TICKET_009634,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-04-10,TOSTAO_05,CUST_01686,6500,April,Wednesday
TICKET_009635,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-07-06,TOSTAO_02,CUST_00550,3500,July,Saturday
TICKET_009635,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-07-06,TOSTAO_02,CUST_00550,2800,July,Saturday
TICKET_009635,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-07-06,TOSTAO_02,CUST_00550,3500,July,Saturday
TICKET_009635,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-07-06,TOSTAO_02,CUST_00550,3000,July,Saturday
TICKET_009636,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-09-22,TOSTAO_06,CUST_01337,3000,September,Sunday
TICKET_009636,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-09-22,TOSTAO_06,CUST_01337,3000,September,Sunday
TICKET_009637,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-01,TOSTAO_20,CUST_01419,4500,February,Thursday
TICKET_009637,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-02-01,TOSTAO_20,CUST_01419,3500,February,Thursday
TICKET_009637,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-02-01,TOSTAO_20,CUST_01419,4500,February,Thursday
TICKET_009637,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-02-01,TOSTAO_20,CUST_01419,3500,February,Thursday
TICKET_009638,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-07-23,TOSTAO_16,CUST_01578,2500,July,Tuesday
TICKET_009638,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-07-23,TOSTAO_16,CUST_01578,2800,July,Tuesday
TICKET_009638,PROD_007,1,4500,Latte,Bebidas,Calientes,2024-07-23,TOSTAO_16,CUST_01578,4500,July,Tuesday
TICKET_009638,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-07-23,TOSTAO_16,CUST_01578,6500,July,Tuesday
TICKET_009639,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-02-05,TOSTAO_12,CUST_00699,3500,February,Monday
TICKET_009639,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-02-05,TOSTAO_12,CUST_00699,2800,February,Monday
TICKET_009640,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-07-06,TOSTAO_08,CUST_01913,3500,July,Saturday
TICKET_009640,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-07-06,TOSTAO_08,CUST_01913,5000,July,Saturday
TICKET_009641,PROD_010,2,3500,Avena,Bebidas,Frías,2024-06-18,TOSTAO_04,CUST_00483,7000,June,Tuesday
TICKET_009641,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-06-18,TOSTAO_04,CUST_00483,4500,June,Tuesday
TICKET_009642,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-11-14,TOSTAO_18,CUST_00504,3200,November,Thursday
TICKET_009643,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-10-27,TOSTAO_06,CUST_01569,7500,October,Sunday
TICKET_009643,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-10-27,TOSTAO_06,CUST_01569,3500,October,Sunday
TICKET_009644,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-03-09,TOSTAO_16,CUST_00107,3500,March,Saturday
TICKET_009645,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-07-27,TOSTAO_01,CUST_00926,3500,July,Saturday
TICKET_009646,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-10-23,TOSTAO_13,CUST_00148,2500,October,Wednesday
TICKET_009646,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-23,TOSTAO_13,CUST_00148,4500,October,Wednesday
TICKET_009647,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-11-02,TOSTAO_14,CUST_00016,3500,November,Saturday
TICKET_009648,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-02-02,TOSTAO_07,CUST_00818,3000,February,Friday
TICKET_009648,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-02-02,TOSTAO_07,CUST_00818,3000,February,Friday
TICKET_009649,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-06-02,TOSTAO_16,CUST_00058,2800,June,Sunday
TICKET_009650,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-03-06,TOSTAO_14,CUST_02479,2000,March,Wednesday
TICKET_009651,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-09-23,TOSTAO_05,CUST_02180,4500,September,Monday
TICKET_009651,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-09-23,TOSTAO_05,CUST_02180,3500,September,Monday
